Ensembl Gene ID	Ensembl Protein ID
ENSG00000164885	ENSP00000419782
ENSG00000164902	ENSP00000297540
ENSG00000164929	ENSP00000297574
ENSG00000164929	ENSP00000302559
ENSG00000164929	ENSP00000312457
ENSG00000164929	ENSP00000331579
ENSG00000164929	ENSP00000395024
ENSG00000164933	ENSP00000297578
ENSG00000164933	ENSP00000427737
ENSG00000164933	ENSP00000430371
ENSG00000164933	ENSP00000430989
ENSG00000164934	ENSP00000297579
ENSG00000164934	ENSP00000430411
ENSG00000164934	ENSP00000430883
ENSG00000164934	ENSP00000477526
ENSG00000164934	ENSP00000480810
ENSG00000164934	ENSP00000484168
ENSG00000164934	ENSP00000484962
ENSG00000164935	ENSP00000297581
ENSG00000164935	ENSP00000428869
ENSG00000164935	ENSP00000480546
ENSG00000164938	ENSP00000344215
ENSG00000164938	ENSP00000390063
ENSG00000164949	ENSP00000297596
ENSG00000164949	ENSP00000379497
ENSG00000164949	ENSP00000428258
ENSG00000164951	ENSP00000297598
ENSG00000164951	ENSP00000379503
ENSG00000164951	ENSP00000428317
ENSG00000164951	ENSP00000428433
ENSG00000164951	ENSP00000429492
ENSG00000164951	ENSP00000430366
ENSG00000164951	ENSP00000430380
ENSG00000164951	ENSP00000430655
ENSG00000164951	ENSP00000430931
ENSG00000164970	ENSP00000297620
ENSG00000164970	ENSP00000368369
ENSG00000164970	ENSP00000368371
ENSG00000164970	ENSP00000368372
ENSG00000164970	ENSP00000368377
ENSG00000164970	ENSP00000368380
ENSG00000164970	ENSP00000368382
ENSG00000164970	ENSP00000392452
ENSG00000164970	ENSP00000409737
ENSG00000164975	ENSP00000370177
ENSG00000164975	ENSP00000370200
ENSG00000164975	ENSP00000391832
ENSG00000164975	ENSP00000432393
ENSG00000164975	ENSP00000436699
ENSG00000164975	ENSP00000483273
ENSG00000164976	ENSP00000297625
ENSG00000164976	ENSP00000368437
ENSG00000164978	ENSP00000344187
ENSG00000164978	ENSP00000368452
ENSG00000164978	ENSP00000368455
ENSG00000164978	ENSP00000482384
ENSG00000165025	ENSP00000364898
ENSG00000165025	ENSP00000364899
ENSG00000165025	ENSP00000364904
ENSG00000165025	ENSP00000364907
ENSG00000165029	ENSP00000363865
ENSG00000165029	ENSP00000363868
ENSG00000165029	ENSP00000416623
ENSG00000165030	ENSP00000297689
ENSG00000165046	ENSP00000297720
ENSG00000165046	ENSP00000369291
ENSG00000165046	ENSP00000428765
ENSG00000165046	ENSP00000428944
ENSG00000165046	ENSP00000429019
ENSG00000165046	ENSP00000429269
ENSG00000165046	ENSP00000431211
ENSG00000165046	ENSP00000432080
ENSG00000165046	ENSP00000432607
ENSG00000165046	ENSP00000432955
ENSG00000165046	ENSP00000434867
ENSG00000165055	ENSP00000262432
ENSG00000165055	ENSP00000405144
ENSG00000165055	ENSP00000417616
ENSG00000165055	ENSP00000418402
ENSG00000165055	ENSP00000418989
ENSG00000165060	ENSP00000366482
ENSG00000165060	ENSP00000379650
ENSG00000165060	ENSP00000379652
ENSG00000165060	ENSP00000418015
ENSG00000165060	ENSP00000419243
ENSG00000165071	ENSP00000349296
ENSG00000165071	ENSP00000367133
ENSG00000165071	ENSP00000428228
ENSG00000165071	ENSP00000428397
ENSG00000165071	ENSP00000428772
ENSG00000165071	ENSP00000429873
ENSG00000165071	ENSP00000430239
ENSG00000165071	ENSP00000430847
ENSG00000165092	ENSP00000297785
ENSG00000165092	ENSP00000366138
ENSG00000165092	ENSP00000388026
ENSG00000165092	ENSP00000401361
ENSG00000165097	ENSP00000297792
ENSG00000165097	ENSP00000405669
ENSG00000165097	ENSP00000442670
ENSG00000165102	ENSP00000368965
ENSG00000165102	ENSP00000428322
ENSG00000165102	ENSP00000429029
ENSG00000165102	ENSP00000429109
ENSG00000165102	ENSP00000430032
ENSG00000165102	ENSP00000430151
ENSG00000165113	ENSP00000365544
ENSG00000165113	ENSP00000365550
ENSG00000165113	ENSP00000373434
ENSG00000165113	ENSP00000417621
ENSG00000165118	ENSP00000318375
ENSG00000165118	ENSP00000365518
ENSG00000165118	ENSP00000365522
ENSG00000165124	ENSP00000363585
ENSG00000165124	ENSP00000363593
ENSG00000165124	ENSP00000384917
ENSG00000165138	ENSP00000297837
ENSG00000165138	ENSP00000364159
ENSG00000165138	ENSP00000398648
ENSG00000165140	ENSP00000364475
ENSG00000165140	ENSP00000408025
ENSG00000165140	ENSP00000411619
ENSG00000165156	ENSP00000297857
ENSG00000165156	ENSP00000378938
ENSG00000165156	ENSP00000428821
ENSG00000165156	ENSP00000475324
ENSG00000165168	ENSP00000367851
ENSG00000165171	ENSP00000297873
ENSG00000165171	ENSP00000398533
ENSG00000165175	ENSP00000338706
ENSG00000165175	ENSP00000367735
ENSG00000165175	ENSP00000416670
ENSG00000165175	ENSP00000483547
ENSG00000165244	ENSP00000364405
ENSG00000165246	ENSP00000297967
ENSG00000165246	ENSP00000342535
ENSG00000165246	ENSP00000348169
ENSG00000165246	ENSP00000372320
ENSG00000165246	ENSP00000372325
ENSG00000165246	ENSP00000412638
ENSG00000165271	ENSP00000297990
ENSG00000165271	ENSP00000313978
ENSG00000165271	ENSP00000368783
ENSG00000165271	ENSP00000368784
ENSG00000165272	ENSP00000297991
ENSG00000165280	ENSP00000351777
ENSG00000165280	ENSP00000392088
ENSG00000165280	ENSP00000399456
ENSG00000165283	ENSP00000348886
ENSG00000165283	ENSP00000395743
ENSG00000165283	ENSP00000434531
ENSG00000165283	ENSP00000481672
ENSG00000165304	ENSP00000298048
ENSG00000165304	ENSP00000437804
ENSG00000165304	ENSP00000439184
ENSG00000165304	ENSP00000439792
ENSG00000165304	ENSP00000441596
ENSG00000165304	ENSP00000443550
ENSG00000165304	ENSP00000445452
ENSG00000165304	ENSP00000486459
ENSG00000165304	ENSP00000486558
ENSG00000165304	ENSP00000486717
ENSG00000165304	ENSP00000487536
ENSG00000165312	ENSP00000365678
ENSG00000165406	ENSP00000317087
ENSG00000165406	ENSP00000379116
ENSG00000165406	ENSP00000396678
ENSG00000165406	ENSP00000411848
ENSG00000165410	ENSP00000298159
ENSG00000165410	ENSP00000340635
ENSG00000165410	ENSP00000409326
ENSG00000165410	ENSP00000450862
ENSG00000165410	ENSP00000452188
ENSG00000165410	ENSP00000452451
ENSG00000165434	ENSP00000298198
ENSG00000165474	ENSP00000372295
ENSG00000165474	ENSP00000372299
ENSG00000165475	ENSP00000298248
ENSG00000165475	ENSP00000372262
ENSG00000165475	ENSP00000479908
ENSG00000165480	ENSP00000298260
ENSG00000165480	ENSP00000319417
ENSG00000165480	ENSP00000382896
ENSG00000165480	ENSP00000441632
ENSG00000165480	ENSP00000443543
ENSG00000165490	ENSP00000329930
ENSG00000165490	ENSP00000431206
ENSG00000165490	ENSP00000431234
ENSG00000165490	ENSP00000432871
ENSG00000165490	ENSP00000433306
ENSG00000165490	ENSP00000434427
ENSG00000165490	ENSP00000435421
ENSG00000165490	ENSP00000435424
ENSG00000165490	ENSP00000436241
ENSG00000165490	ENSP00000436611
ENSG00000165494	ENSP00000298281
ENSG00000165494	ENSP00000431567
ENSG00000165494	ENSP00000434540
ENSG00000165494	ENSP00000436806
ENSG00000165494	ENSP00000437076
ENSG00000165494	ENSP00000479505
ENSG00000165501	ENSP00000298288
ENSG00000165501	ENSP00000315628
ENSG00000165501	ENSP00000439452
ENSG00000165501	ENSP00000452355
ENSG00000165512	ENSP00000298299
ENSG00000165516	ENSP00000298307
ENSG00000165516	ENSP00000450539
ENSG00000165516	ENSP00000450658
ENSG00000165516	ENSP00000450944
ENSG00000165516	ENSP00000451439
ENSG00000165526	ENSP00000298317
ENSG00000165526	ENSP00000433065
ENSG00000165526	ENSP00000433709
ENSG00000165568	ENSP00000298375
ENSG00000165568	ENSP00000335034
ENSG00000165568	ENSP00000335603
ENSG00000165568	ENSP00000431625
ENSG00000165568	ENSP00000432947
ENSG00000165568	ENSP00000433496
ENSG00000165568	ENSP00000434437
ENSG00000165568	ENSP00000435436
ENSG00000165568	ENSP00000436794
ENSG00000165591	ENSP00000364035
ENSG00000165609	ENSP00000368209
ENSG00000165609	ENSP00000368219
ENSG00000165609	ENSP00000368222
ENSG00000165609	ENSP00000407856
ENSG00000165609	ENSP00000419628
ENSG00000165609	ENSP00000436844
ENSG00000165609	ENSP00000445116
ENSG00000165617	ENSP00000337439
ENSG00000165617	ENSP00000378582
ENSG00000165617	ENSP00000404297
ENSG00000165617	ENSP00000442850
ENSG00000165617	ENSP00000451598
ENSG00000165672	ENSP00000298510
ENSG00000165675	ENSP00000337146
ENSG00000165675	ENSP00000359965
ENSG00000165675	ENSP00000359973
ENSG00000165675	ENSP00000377890
ENSG00000165675	ENSP00000400304
ENSG00000165675	ENSP00000478608
ENSG00000165684	ENSP00000298532
ENSG00000165698	ENSP00000298546
ENSG00000165698	ENSP00000348659
ENSG00000165698	ENSP00000361209
ENSG00000165702	ENSP00000344782
ENSG00000165702	ENSP00000361195
ENSG00000165702	ENSP00000361196
ENSG00000165704	ENSP00000298556
ENSG00000165714	ENSP00000298571
ENSG00000165714	ENSP00000321546
ENSG00000165714	ENSP00000443023
ENSG00000165724	ENSP00000298585
ENSG00000165732	ENSP00000346120
ENSG00000165732	ENSP00000480334
ENSG00000165733	ENSP00000363642
ENSG00000165752	ENSP00000298630
ENSG00000165752	ENSP00000357608
ENSG00000165752	ENSP00000357609
ENSG00000165752	ENSP00000357611
ENSG00000165752	ENSP00000389112
ENSG00000165782	ENSP00000250489
ENSG00000165782	ENSP00000381102
ENSG00000165782	ENSP00000451014
ENSG00000165782	ENSP00000452508
ENSG00000165795	ENSP00000298684
ENSG00000165795	ENSP00000298687
ENSG00000165795	ENSP00000344620
ENSG00000165795	ENSP00000353649
ENSG00000165795	ENSP00000380943
ENSG00000165795	ENSP00000380945
ENSG00000165795	ENSP00000380949
ENSG00000165795	ENSP00000380951
ENSG00000165795	ENSP00000380954
ENSG00000165795	ENSP00000380956
ENSG00000165795	ENSP00000385889
ENSG00000165795	ENSP00000397250
ENSG00000165795	ENSP00000450446
ENSG00000165795	ENSP00000450450
ENSG00000165795	ENSP00000450493
ENSG00000165795	ENSP00000450504
ENSG00000165795	ENSP00000450513
ENSG00000165795	ENSP00000450545
ENSG00000165795	ENSP00000450691
ENSG00000165795	ENSP00000450825
ENSG00000165795	ENSP00000450835
ENSG00000165795	ENSP00000450852
ENSG00000165795	ENSP00000450929
ENSG00000165795	ENSP00000451059
ENSG00000165795	ENSP00000451094
ENSG00000165795	ENSP00000451105
ENSG00000165795	ENSP00000451163
ENSG00000165795	ENSP00000451185
ENSG00000165795	ENSP00000451274
ENSG00000165795	ENSP00000451302
ENSG00000165795	ENSP00000451348
ENSG00000165795	ENSP00000451353
ENSG00000165795	ENSP00000451414
ENSG00000165795	ENSP00000451471
ENSG00000165795	ENSP00000451472
ENSG00000165795	ENSP00000451541
ENSG00000165795	ENSP00000451712
ENSG00000165795	ENSP00000451951
ENSG00000165795	ENSP00000451966
ENSG00000165795	ENSP00000451981
ENSG00000165795	ENSP00000452006
ENSG00000165795	ENSP00000452038
ENSG00000165795	ENSP00000452053
ENSG00000165795	ENSP00000452117
ENSG00000165795	ENSP00000452179
ENSG00000165795	ENSP00000452216
ENSG00000165795	ENSP00000452247
ENSG00000165795	ENSP00000452262
ENSG00000165795	ENSP00000452274
ENSG00000165795	ENSP00000452278
ENSG00000165795	ENSP00000452302
ENSG00000165795	ENSP00000452306
ENSG00000165795	ENSP00000452334
ENSG00000165795	ENSP00000452344
ENSG00000165795	ENSP00000452362
ENSG00000165795	ENSP00000452413
ENSG00000165795	ENSP00000452458
ENSG00000165795	ENSP00000452482
ENSG00000165795	ENSP00000452548
ENSG00000165795	ENSP00000452592
ENSG00000165795	ENSP00000489341
ENSG00000165801	ENSP00000298694
ENSG00000165801	ENSP00000451335
ENSG00000165801	ENSP00000451655
ENSG00000165801	ENSP00000452283
ENSG00000165806	ENSP00000298701
ENSG00000165806	ENSP00000358321
ENSG00000165806	ENSP00000358324
ENSG00000165806	ENSP00000358327
ENSG00000165806	ENSP00000358337
ENSG00000165806	ENSP00000398107
ENSG00000165806	ENSP00000400094
ENSG00000165806	ENSP00000478285
ENSG00000165806	ENSP00000478999
ENSG00000165806	ENSP00000480584
ENSG00000165813	ENSP00000358291
ENSG00000165813	ENSP00000358292
ENSG00000165813	ENSP00000358293
ENSG00000165813	ENSP00000415344
ENSG00000165821	ENSP00000396773
ENSG00000165821	ENSP00000438493
ENSG00000165821	ENSP00000439654
ENSG00000165821	ENSP00000440054
ENSG00000165821	ENSP00000483202
ENSG00000165821	ENSP00000483562
ENSG00000165821	ENSP00000484460
ENSG00000165879	ENSP00000360060
ENSG00000165891	ENSP00000323246
ENSG00000165891	ENSP00000393639
ENSG00000165891	ENSP00000447963
ENSG00000165891	ENSP00000448245
ENSG00000165891	ENSP00000449033
ENSG00000165891	ENSP00000449284
ENSG00000165905	ENSP00000324570
ENSG00000165905	ENSP00000385235
ENSG00000165905	ENSP00000431932
ENSG00000165905	ENSP00000432869
ENSG00000165905	ENSP00000433328
ENSG00000165905	ENSP00000434325
ENSG00000165905	ENSP00000445044
ENSG00000165912	ENSP00000298838
ENSG00000165912	ENSP00000431861
ENSG00000165912	ENSP00000431924
ENSG00000165912	ENSP00000431948
ENSG00000165912	ENSP00000433962
ENSG00000165912	ENSP00000434521
ENSG00000165912	ENSP00000434699
ENSG00000165912	ENSP00000435638
ENSG00000165912	ENSP00000435672
ENSG00000165912	ENSP00000437252
ENSG00000165912	ENSP00000440945
ENSG00000165916	ENSP00000298852
ENSG00000165916	ENSP00000431144
ENSG00000165916	ENSP00000432103
ENSG00000165916	ENSP00000432970
ENSG00000165916	ENSP00000433097
ENSG00000165916	ENSP00000433596
ENSG00000165916	ENSP00000435141
ENSG00000165916	ENSP00000437291
ENSG00000165916	ENSP00000473652
ENSG00000165916	ENSP00000481029
ENSG00000165923	ENSP00000350228
ENSG00000165923	ENSP00000431835
ENSG00000165923	ENSP00000431912
ENSG00000165923	ENSP00000432090
ENSG00000165923	ENSP00000432264
ENSG00000165923	ENSP00000435582
ENSG00000165923	ENSP00000436063
ENSG00000165923	ENSP00000436518
ENSG00000165923	ENSP00000436630
ENSG00000165929	ENSP00000343199
ENSG00000165929	ENSP00000353802
ENSG00000165929	ENSP00000387882
ENSG00000165929	ENSP00000450922
ENSG00000165929	ENSP00000451317
ENSG00000165934	ENSP00000298875
ENSG00000165934	ENSP00000451390
ENSG00000165934	ENSP00000451418
ENSG00000165934	ENSP00000452503
ENSG00000165943	ENSP00000298894
ENSG00000165943	ENSP00000451594
ENSG00000165948	ENSP00000376824
ENSG00000165948	ENSP00000450463
ENSG00000165948	ENSP00000450620
ENSG00000165948	ENSP00000451043
ENSG00000165948	ENSP00000451459
ENSG00000165948	ENSP00000451608
ENSG00000165948	ENSP00000451676
ENSG00000165948	ENSP00000451851
ENSG00000165948	ENSP00000451889
ENSG00000165948	ENSP00000452226
ENSG00000165983	ENSP00000298942
ENSG00000165983	ENSP00000367239
ENSG00000165983	ENSP00000389535
ENSG00000165983	ENSP00000439485
ENSG00000165985	ENSP00000298943
ENSG00000165985	ENSP00000480149
ENSG00000165997	ENSP00000366487
ENSG00000166002	ENSP00000298966
ENSG00000166002	ENSP00000431781
ENSG00000166002	ENSP00000432581
ENSG00000166002	ENSP00000433555
ENSG00000166002	ENSP00000435827
ENSG00000166002	ENSP00000479594
ENSG00000166016	ENSP00000410157
ENSG00000166037	ENSP00000317487
ENSG00000166037	ENSP00000317902
ENSG00000166037	ENSP00000437422
ENSG00000166037	ENSP00000438065
ENSG00000166037	ENSP00000440256
ENSG00000166037	ENSP00000440996
ENSG00000166037	ENSP00000441392
ENSG00000166037	ENSP00000442481
ENSG00000166037	ENSP00000443436
ENSG00000166037	ENSP00000443866
ENSG00000166037	ENSP00000444749
ENSG00000166037	ENSP00000445706
ENSG00000166037	ENSP00000445821
ENSG00000166046	ENSP00000299045
ENSG00000166046	ENSP00000447174
ENSG00000166046	ENSP00000447416
ENSG00000166046	ENSP00000447457
ENSG00000166046	ENSP00000448064
ENSG00000166046	ENSP00000448629
ENSG00000166046	ENSP00000448952
ENSG00000166046	ENSP00000449123
ENSG00000166046	ENSP00000449844
ENSG00000166086	ENSP00000299106
ENSG00000166086	ENSP00000395742
ENSG00000166086	ENSP00000432455
ENSG00000166086	ENSP00000433206
ENSG00000166123	ENSP00000345282
ENSG00000166123	ENSP00000413804
ENSG00000166123	ENSP00000457475
ENSG00000166128	ENSP00000312734
ENSG00000166128	ENSP00000453111
ENSG00000166128	ENSP00000453236
ENSG00000166128	ENSP00000453679
ENSG00000166128	ENSP00000453982
ENSG00000166130	ENSP00000299157
ENSG00000166130	ENSP00000343471
ENSG00000166130	ENSP00000376762
ENSG00000166133	ENSP00000323288
ENSG00000166133	ENSP00000453036
ENSG00000166133	ENSP00000480942
ENSG00000166165	ENSP00000299198
ENSG00000166165	ENSP00000450676
ENSG00000166165	ENSP00000451426
ENSG00000166165	ENSP00000451611
ENSG00000166165	ENSP00000451680
ENSG00000166165	ENSP00000451686
ENSG00000166165	ENSP00000451904
ENSG00000166166	ENSP00000299202
ENSG00000166166	ENSP00000374399
ENSG00000166169	ENSP00000299206
ENSG00000166169	ENSP00000343102
ENSG00000166169	ENSP00000359181
ENSG00000166169	ENSP00000359187
ENSG00000166169	ENSP00000359188
ENSG00000166169	ENSP00000359191
ENSG00000166169	ENSP00000390093
ENSG00000166169	ENSP00000400517
ENSG00000166169	ENSP00000400676
ENSG00000166169	ENSP00000406791
ENSG00000166169	ENSP00000411678
ENSG00000166169	ENSP00000414293
ENSG00000166169	ENSP00000485885
ENSG00000166171	ENSP00000359166
ENSG00000166171	ENSP00000359170
ENSG00000166171	ENSP00000403505
ENSG00000166171	ENSP00000486078
ENSG00000166181	ENSP00000368129
ENSG00000166181	ENSP00000399341
ENSG00000166181	ENSP00000402540
ENSG00000166181	ENSP00000431391
ENSG00000166181	ENSP00000434462
ENSG00000166181	ENSP00000436189
ENSG00000166181	ENSP00000436436
ENSG00000166189	ENSP00000299238
ENSG00000166192	ENSP00000340505
ENSG00000166192	ENSP00000446057
ENSG00000166192	ENSP00000456567
ENSG00000166192	ENSP00000457208
ENSG00000166192	ENSP00000457215
ENSG00000166197	ENSP00000359024
ENSG00000166197	ENSP00000385410
ENSG00000166197	ENSP00000473910
ENSG00000166197	ENSP00000473927
ENSG00000166197	ENSP00000474140
ENSG00000166197	ENSP00000474710
ENSG00000166197	ENSP00000474924
ENSG00000166197	ENSP00000475080
ENSG00000166224	ENSP00000299297
ENSG00000166224	ENSP00000362298
ENSG00000166224	ENSP00000386549
ENSG00000166226	ENSP00000299300
ENSG00000166226	ENSP00000441847
ENSG00000166226	ENSP00000445471
ENSG00000166226	ENSP00000450153
ENSG00000166228	ENSP00000299299
ENSG00000166261	ENSP00000337724
ENSG00000166261	ENSP00000431223
ENSG00000166261	ENSP00000431761
ENSG00000166261	ENSP00000432504
ENSG00000166261	ENSP00000433881
ENSG00000166261	ENSP00000434338
ENSG00000166289	ENSP00000389787
ENSG00000166289	ENSP00000464925
ENSG00000166289	ENSP00000466003
ENSG00000166289	ENSP00000466292
ENSG00000166341	ENSP00000299441
ENSG00000166347	ENSP00000299438
ENSG00000166347	ENSP00000341625
ENSG00000166347	ENSP00000381011
ENSG00000166347	ENSP00000436461
ENSG00000166352	ENSP00000299442
ENSG00000166352	ENSP00000334848
ENSG00000166352	ENSP00000403937
ENSG00000166352	ENSP00000431374
ENSG00000166352	ENSP00000432685
ENSG00000166352	ENSP00000433152
ENSG00000166352	ENSP00000433407
ENSG00000166352	ENSP00000435190
ENSG00000166352	ENSP00000435676
ENSG00000166352	ENSP00000483671
ENSG00000166394	ENSP00000299498
ENSG00000166394	ENSP00000392777
ENSG00000166394	ENSP00000432482
ENSG00000166394	ENSP00000433856
ENSG00000166394	ENSP00000434969
ENSG00000166394	ENSP00000435916
ENSG00000166394	ENSP00000437041
ENSG00000166398	ENSP00000299505
ENSG00000166398	ENSP00000465362
ENSG00000166398	ENSP00000475249
ENSG00000166401	ENSP00000295211
ENSG00000166401	ENSP00000331368
ENSG00000166401	ENSP00000381072
ENSG00000166401	ENSP00000381075
ENSG00000166401	ENSP00000393456
ENSG00000166401	ENSP00000414580
ENSG00000166401	ENSP00000438328
ENSG00000166401	ENSP00000478199
ENSG00000166402	ENSP00000299506
ENSG00000166402	ENSP00000305426
ENSG00000166402	ENSP00000434400
ENSG00000166405	ENSP00000308820
ENSG00000166405	ENSP00000333988
ENSG00000166405	ENSP00000344904
ENSG00000166405	ENSP00000395320
ENSG00000166405	ENSP00000404415
ENSG00000166405	ENSP00000431658
ENSG00000166405	ENSP00000434787
ENSG00000166405	ENSP00000435244
ENSG00000166411	ENSP00000299518
ENSG00000166411	ENSP00000452620
ENSG00000166411	ENSP00000452754
ENSG00000166411	ENSP00000453008
ENSG00000166411	ENSP00000453033
ENSG00000166411	ENSP00000453084
ENSG00000166411	ENSP00000453192
ENSG00000166411	ENSP00000453222
ENSG00000166411	ENSP00000453338
ENSG00000166411	ENSP00000453438
ENSG00000166411	ENSP00000453459
ENSG00000166411	ENSP00000453480
ENSG00000166411	ENSP00000453747
ENSG00000166411	ENSP00000453795
ENSG00000166411	ENSP00000453903
ENSG00000166411	ENSP00000453989
ENSG00000166411	ENSP00000453992
ENSG00000166411	ENSP00000485769
ENSG00000166428	ENSP00000376372
ENSG00000166428	ENSP00000438677
ENSG00000166428	ENSP00000451278
ENSG00000166428	ENSP00000451636
ENSG00000166432	ENSP00000361868
ENSG00000166432	ENSP00000437529
ENSG00000166436	ENSP00000299550
ENSG00000166436	ENSP00000384876
ENSG00000166436	ENSP00000437234
ENSG00000166451	ENSP00000299572
ENSG00000166451	ENSP00000305608
ENSG00000166451	ENSP00000377007
ENSG00000166451	ENSP00000393991
ENSG00000166451	ENSP00000395235
ENSG00000166451	ENSP00000454327
ENSG00000166451	ENSP00000454337
ENSG00000166451	ENSP00000456413
ENSG00000166452	ENSP00000299576
ENSG00000166452	ENSP00000310459
ENSG00000166452	ENSP00000310644
ENSG00000166452	ENSP00000379885
ENSG00000166452	ENSP00000431331
ENSG00000166452	ENSP00000431602
ENSG00000166452	ENSP00000433510
ENSG00000166452	ENSP00000434726
ENSG00000166452	ENSP00000434785
ENSG00000166452	ENSP00000434820
ENSG00000166452	ENSP00000436989
ENSG00000166455	ENSP00000299578
ENSG00000166455	ENSP00000367874
ENSG00000166455	ENSP00000455877
ENSG00000166477	ENSP00000299601
ENSG00000166477	ENSP00000314610
ENSG00000166501	ENSP00000305355
ENSG00000166501	ENSP00000318315
ENSG00000166501	ENSP00000454428
ENSG00000166501	ENSP00000457980
ENSG00000166501	ENSP00000458564
ENSG00000166501	ENSP00000459227
ENSG00000166508	ENSP00000307288
ENSG00000166508	ENSP00000344006
ENSG00000166508	ENSP00000346171
ENSG00000166508	ENSP00000411295
ENSG00000166508	ENSP00000445904
ENSG00000166508	ENSP00000483795
ENSG00000166523	ENSP00000299663
ENSG00000166523	ENSP00000387737
ENSG00000166523	ENSP00000404994
ENSG00000166523	ENSP00000443034
ENSG00000166523	ENSP00000443328
ENSG00000166532	ENSP00000350136
ENSG00000166532	ENSP00000438004
ENSG00000166532	ENSP00000439079
ENSG00000166532	ENSP00000440943
ENSG00000166532	ENSP00000444445
ENSG00000166532	ENSP00000444721
ENSG00000166532	ENSP00000445863
ENSG00000166532	ENSP00000483871
ENSG00000166548	ENSP00000299697
ENSG00000166548	ENSP00000407469
ENSG00000166548	ENSP00000414334
ENSG00000166548	ENSP00000433770
ENSG00000166548	ENSP00000434594
ENSG00000166548	ENSP00000435312
ENSG00000166548	ENSP00000438143
ENSG00000166548	ENSP00000440898
ENSG00000166548	ENSP00000455187
ENSG00000166548	ENSP00000457959
ENSG00000166548	ENSP00000462341
ENSG00000166548	ENSP00000462721
ENSG00000166548	ENSP00000463326
ENSG00000166548	ENSP00000463560
ENSG00000166548	ENSP00000464313
ENSG00000166548	ENSP00000483833
ENSG00000166557	ENSP00000299705
ENSG00000166557	ENSP00000414983
ENSG00000166557	ENSP00000440228
ENSG00000166557	ENSP00000446062
ENSG00000166562	ENSP00000299714
ENSG00000166562	ENSP00000465281
ENSG00000166562	ENSP00000468633
ENSG00000166562	ENSP00000482872
ENSG00000166582	ENSP00000299736
ENSG00000166582	ENSP00000462377
ENSG00000166582	ENSP00000468338
ENSG00000166592	ENSP00000299759
ENSG00000166592	ENSP00000388744
ENSG00000166592	ENSP00000461995
ENSG00000166592	ENSP00000462559
ENSG00000166669	ENSP00000322811
ENSG00000166669	ENSP00000348799
ENSG00000166669	ENSP00000379807
ENSG00000166669	ENSP00000379808
ENSG00000166669	ENSP00000440791
ENSG00000166669	ENSP00000446119
ENSG00000166669	ENSP00000454809
ENSG00000166669	ENSP00000455259
ENSG00000166669	ENSP00000456023
ENSG00000166669	ENSP00000457731
ENSG00000166669	ENSP00000461383
ENSG00000166670	ENSP00000279441
ENSG00000166670	ENSP00000441485
ENSG00000166676	ENSP00000299866
ENSG00000166676	ENSP00000411972
ENSG00000166676	ENSP00000458488
ENSG00000166676	ENSP00000460567
ENSG00000166676	ENSP00000460822
ENSG00000166676	ENSP00000461067
ENSG00000166676	ENSP00000482095
ENSG00000166676	ENSP00000482891
ENSG00000166681	ENSP00000354843
ENSG00000166681	ENSP00000361717
ENSG00000166681	ENSP00000361718
ENSG00000166681	ENSP00000361728
ENSG00000166689	ENSP00000347883
ENSG00000166689	ENSP00000431455
ENSG00000166689	ENSP00000433467
ENSG00000166689	ENSP00000434812
ENSG00000166689	ENSP00000435389
ENSG00000166689	ENSP00000435806
ENSG00000166750	ENSP00000299977
ENSG00000166750	ENSP00000440537
ENSG00000166750	ENSP00000466984
ENSG00000166780	ENSP00000300006
ENSG00000166780	ENSP00000408976
ENSG00000166780	ENSP00000455130
ENSG00000166780	ENSP00000456084
ENSG00000166780	ENSP00000456219
ENSG00000166780	ENSP00000457319
ENSG00000166780	ENSP00000457515
ENSG00000166780	ENSP00000457867
ENSG00000166793	ENSP00000300022
ENSG00000166793	ENSP00000432165
ENSG00000166793	ENSP00000432648
ENSG00000166793	ENSP00000432826
ENSG00000166793	ENSP00000434238
ENSG00000166801	ENSP00000355264
ENSG00000166801	ENSP00000406683
ENSG00000166801	ENSP00000431631
ENSG00000166801	ENSP00000432821
ENSG00000166801	ENSP00000433154
ENSG00000166801	ENSP00000434435
ENSG00000166801	ENSP00000436128
ENSG00000166803	ENSP00000300035
ENSG00000166803	ENSP00000369608
ENSG00000166803	ENSP00000452975
ENSG00000166803	ENSP00000453527
ENSG00000166803	ENSP00000485699
ENSG00000166821	ENSP00000300056
ENSG00000166821	ENSP00000453492
ENSG00000166821	ENSP00000453552
ENSG00000166821	ENSP00000453878
ENSG00000166822	ENSP00000350230
ENSG00000166822	ENSP00000454404
ENSG00000166822	ENSP00000454552
ENSG00000166822	ENSP00000455491
ENSG00000166822	ENSP00000455938
ENSG00000166822	ENSP00000456194
ENSG00000166822	ENSP00000456509
ENSG00000166825	ENSP00000300060
ENSG00000166825	ENSP00000452934
ENSG00000166825	ENSP00000453405
ENSG00000166825	ENSP00000453413
ENSG00000166825	ENSP00000453545
ENSG00000166845	ENSP00000300091
ENSG00000166845	ENSP00000372368
ENSG00000166845	ENSP00000462201
ENSG00000166845	ENSP00000462317
ENSG00000166845	ENSP00000477654
ENSG00000166851	ENSP00000300093
ENSG00000166851	ENSP00000459688
ENSG00000166851	ENSP00000460084
ENSG00000166851	ENSP00000460266
ENSG00000166881	ENSP00000300128
ENSG00000166881	ENSP00000368701
ENSG00000166881	ENSP00000452391
ENSG00000166886	ENSP00000300131
